event_ticker,tour,season,occurrence_utc,match_date,event,round,surface,tier,best_of,player_a,player_b,rank_a,rank_b,rank_src,ticker_a,ticker_b,mid_a,mid_b,p_kalshi,p_kalshi_t30,spread_max,price_ts,price_kind,volume_total,oi_total,liquidity,p_model,pred_source,model_version,model_as_of,match_status,result_type,winner,a_won,result_date,kalshi_result_a
KXATPMATCH-26MAY06MULVAN,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Alexandre Muller,Botic van de Zandschulp,105,54,results,KXATPMATCH-26MAY06MULVAN-MUL,KXATPMATCH-26MAY06MULVAN-VAN,0.4250,0.5750,0.4250,0.4250,0.0100,2026-05-06T07:55:00Z,candle,247517.78,190206.57,0.00,0.4246,backtest,0.1.0,2026-07-07,matched,completed,Botic van de Zandschulp,0,2026-05-06,no
KXATPMATCH-26MAY06OFNMIC,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Alex Michelsen,Sebastian Ofner,42,82,results,KXATPMATCH-26MAY06OFNMIC-MIC,KXATPMATCH-26MAY06OFNMIC-OFN,0.3850,0.6200,0.3831,0.3831,0.0200,2026-05-07T07:35:00Z,candle,719123.09,479769.17,0.00,0.4857,backtest,0.1.0,2026-07-07,matched,completed,Sebastian Ofner,0,2026-05-07,no
KXATPMATCH-26MAY06POPBER,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Alexei Popyrin,Matteo Berrettini,60,100,results,KXATPMATCH-26MAY06POPBER-POP,KXATPMATCH-26MAY06POPBER-BER,0.3450,0.6650,0.3416,0.3416,0.0100,2026-05-07T07:33:00Z,candle,542449.98,402100.11,0.00,0.3001,backtest,0.1.0,2026-07-07,matched,completed,Alexei Popyrin,1,2026-05-07,yes
KXATPMATCH-26MAY06SHANAV,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Denis Shapovalov,Mariano Navone,37,44,results,KXATPMATCH-26MAY06SHANAV-SHA,KXATPMATCH-26MAY06SHANAV-NAV,0.3550,0.6550,0.3515,0.3515,0.0100,2026-05-07T07:33:00Z,candle,1645805.97,982804.80,0.00,0.3619,backtest,0.1.0,2026-07-07,matched,completed,Mariano Navone,0,2026-05-07,no
KXATPMATCH-26MAY06SONBUS,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Ignacio Buse,Lorenzo Sonego,62,66,results,KXATPMATCH-26MAY06SONBUS-BUS,KXATPMATCH-26MAY06SONBUS-SON,0.6100,0.3950,0.6070,0.6070,0.0200,2026-05-07T07:33:00Z,candle,1421624.31,701251.97,0.00,0.5523,backtest,0.1.0,2026-07-07,matched,completed,Ignacio Buse,1,2026-05-07,yes
KXATPMATCH-26MAY06TIRCAD,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Gianluca Cadenasso,Thiago Agustin Tirante,196,69,results,KXATPMATCH-26MAY06TIRCAD-CAD,KXATPMATCH-26MAY06TIRCAD-TIR,0.3200,0.6750,0.3216,0.3250,0.0300,2026-05-07T07:38:00Z,candle,2172813.01,909106.05,0.00,0.3672,backtest,0.1.0,2026-07-07,matched,completed,Thiago Agustin Tirante,0,2026-05-07,no
KXATPMATCH-26MAY06TRUSVA,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Marco Trungelliti,Zachary Svajda,78,90,results,KXATPMATCH-26MAY06TRUSVA-TRU,KXATPMATCH-26MAY06TRUSVA-SVA,0.7050,0.2950,0.7050,0.7079,0.0100,2026-05-06T07:54:00Z,candle,828706.99,444715.07,0.00,0.5344,backtest,0.1.0,2026-07-07,matched,completed,Zachary Svajda,0,2026-05-06,no
KXATPMATCH-26MAY06TSIMAC,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Stefanos Tsitsipas,Tomas Machac,75,41,results,KXATPMATCH-26MAY06TSIMAC-TSI,KXATPMATCH-26MAY06TSIMAC-MAC,0.5750,0.4250,0.5750,0.5729,0.0500,2026-05-07T07:33:00Z,candle,1875624.19,972161.87,0.00,0.6575,backtest,0.1.0,2026-07-07,matched,completed,Tomas Machac,0,2026-05-07,no
KXATPMATCH-26MAY06UGOSHE,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Alexander Shevchenko,Camilo Ugo Carabelli,85,61,results,KXATPMATCH-26MAY06UGOSHE-SHE,KXATPMATCH-26MAY06UGOSHE-UGO,0.3150,0.6850,0.3150,0.3020,0.0100,2026-05-06T07:54:00Z,candle,2456879.41,1211183.12,0.00,0.3839,backtest,0.1.0,2026-07-07,matched,completed,Alexander Shevchenko,1,2026-05-06,yes
KXATPMATCH-26MAY06ZHAALT,atp,2026,2026-05-06T12:00:00Z,2026-05-06,Rome Masters,R128,Clay,masters,3,Daniel Altmaier,Zhizhen Zhang,64,239,results,KXATPMATCH-26MAY06ZHAALT-ALT,KXATPMATCH-26MAY06ZHAALT-ZHA,0.6150,0.3850,0.6150,0.6150,0.0100,2026-05-06T07:55:00Z,candle,1332142.56,713394.83,0.00,0.5318,backtest,0.1.0,2026-07-07,matched,completed,Daniel Altmaier,1,2026-05-06,yes
KXATPMATCH-26MAY08CILLAN,atp,2026,2026-05-08T11:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Marin Cilic,Martin Landaluce,47,94,results,KXATPMATCH-26MAY08CILLAN-CIL,KXATPMATCH-26MAY08CILLAN-LAN,0.6150,0.3850,0.6150,0.6150,0.0100,2026-05-09T07:55:00Z,candle,884753.35,571733.18,0.00,0.6044,backtest,0.1.0,2026-07-07,matched,completed,Martin Landaluce,0,2026-05-09,no
KXATPMATCH-26MAY08ALTZVE,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alexander Zverev,Daniel Altmaier,3,64,results,KXATPMATCH-26MAY08ALTZVE-ZVE,KXATPMATCH-26MAY08ALTZVE-ALT,0.9150,0.0950,0.9059,0.9059,0.0100,2026-05-08T07:55:00Z,candle,1736825.82,1193269.54,0.00,0.8785,backtest,0.1.0,2026-07-07,matched,completed,Alexander Zverev,1,2026-05-08,yes
KXATPMATCH-26MAY08BAEBUB,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alexander Bublik,Sebastian Baez,11,65,results,KXATPMATCH-26MAY08BAEBUB-BUB,KXATPMATCH-26MAY08BAEBUB-BAE,0.6050,0.3950,0.6050,0.6050,0.0100,2026-05-08T07:55:00Z,candle,761783.67,549003.57,0.00,0.6121,backtest,0.1.0,2026-07-07,matched,completed,Alexander Bublik,1,2026-05-08,yes
KXATPMATCH-26MAY08BORJOD,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Nuno Borges,Rafael Jodar,52,34,results,KXATPMATCH-26MAY08BORJOD-BOR,KXATPMATCH-26MAY08BORJOD-JOD,0.2050,0.8100,0.2020,0.2030,0.0200,2026-05-08T07:55:00Z,candle,1248775.80,850541.37,0.00,0.2430,backtest,0.1.0,2026-07-07,matched,completed,Rafael Jodar,0,2026-05-08,no
KXATPMATCH-26MAY08CILVAC,atp,2026,2026-05-08T12:00:00Z,2026-05-08,ATP Rome,R64,,,,Marin Cilic,Valentin Vacherot,86,21,live,KXATPMATCH-26MAY08CILVAC-CIL,KXATPMATCH-26MAY08CILVAC-VAC,0.2450,0.3850,0.3889,0.3889,0.5500,2026-05-08T08:00:00Z,candle,745.62,745.62,0.00,,,,,cancelled,cancelled,,,,scalar
KXATPMATCH-26MAY08COBATM,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Flavio Cobolli,Terence Atmane,12,51,results,KXATPMATCH-26MAY08COBATM-COB,KXATPMATCH-26MAY08COBATM-ATM,0.7350,0.2650,0.7350,0.7350,0.0100,2026-05-09T07:53:00Z,candle,1547557.22,852325.75,0.00,0.7559,backtest,0.1.0,2026-07-07,matched,completed,Flavio Cobolli,1,2026-05-09,yes
KXATPMATCH-26MAY08DEARN,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alex de Minaur,Matteo Arnaldi,8,106,results,KXATPMATCH-26MAY08DEARN-DE,KXATPMATCH-26MAY08DEARN-ARN,0.7050,0.2950,0.7050,0.7150,0.0100,2026-05-08T07:55:00Z,candle,2277983.33,1296374.45,0.00,0.6734,backtest,0.1.0,2026-07-07,matched,completed,Matteo Arnaldi,0,2026-05-08,no
KXATPMATCH-26MAY08ETCBEL,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Mattia Bellucci,Tomas Martin Etcheverry,80,26,results,KXATPMATCH-26MAY08ETCBEL-BEL,KXATPMATCH-26MAY08ETCBEL-ETC,0.2450,0.7550,0.2450,0.2450,0.0100,2026-05-09T07:54:00Z,candle,2541515.41,1423303.12,0.00,0.2960,backtest,0.1.0,2026-07-07,matched,completed,Mattia Bellucci,1,2026-05-09,yes
KXATPMATCH-26MAY08GARDAV,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alejandro Davidovich Fokina,Cristian Garin,23,104,results,KXATPMATCH-26MAY08GARDAV-DAV,KXATPMATCH-26MAY08GARDAV-GAR,0.6050,0.3950,0.6050,0.6050,0.0100,2026-05-09T07:53:00Z,candle,941471.32,585330.77,0.00,0.6035,backtest,0.1.0,2026-07-07,matched,completed,Alejandro Davidovich Fokina,1,2026-05-09,yes
KXATPMATCH-26MAY08GRIBLO,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alexander Blockx,Tallon Griekspoor,36,31,results,KXATPMATCH-26MAY08GRIBLO-BLO,KXATPMATCH-26MAY08GRIBLO-GRI,0.6650,0.3350,0.6650,0.6650,0.0100,2026-05-08T07:54:00Z,candle,2467413.54,1345259.87,0.00,0.6759,backtest,0.1.0,2026-07-07,matched,completed,Alexander Blockx,1,2026-05-08,yes
KXATPMATCH-26MAY08HANDAR,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Luciano Darderi,Yannick Hanfmann,20,59,results,KXATPMATCH-26MAY08HANDAR-DAR,KXATPMATCH-26MAY08HANDAR-HAN,,,,,,,none,2518871.55,1699898.27,0.00,0.6165,backtest,0.1.0,2026-07-07,matched,completed,Luciano Darderi,1,2026-05-09,yes
KXATPMATCH-26MAY08HUMKOP,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Ugo Humbert,Vit Kopriva,33,55,results,KXATPMATCH-26MAY08HUMKOP-HUM,KXATPMATCH-26MAY08HUMKOP-KOP,0.3850,0.6250,0.3812,0.3788,0.0100,2026-05-08T07:54:00Z,candle,2305061.55,1280157.16,0.00,0.5188,backtest,0.1.0,2026-07-07,matched,completed,Ugo Humbert,1,2026-05-08,yes
KXATPMATCH-26MAY08KHASHE,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alexander Shevchenko,Karen Khachanov,85,15,results,KXATPMATCH-26MAY08KHASHE-SHE,KXATPMATCH-26MAY08KHASHE-KHA,0.3150,0.7050,0.3088,0.3088,0.0100,2026-05-08T07:55:00Z,candle,418043.14,280131.87,0.00,0.3006,backtest,0.1.0,2026-07-07,matched,completed,Karen Khachanov,0,2026-05-08,no
KXATPMATCH-26MAY08MACMED,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Daniil Medvedev,Tomas Machac,9,41,results,KXATPMATCH-26MAY08MACMED-MED,KXATPMATCH-26MAY08MACMED-MAC,0.5850,0.4250,0.5792,0.5850,0.0100,2026-05-09T07:55:00Z,candle,318061.38,283228.89,0.00,,,,,matched,walkover,Daniil Medvedev,1,2026-05-09,scalar
KXATPMATCH-26MAY08MOULLA,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Corentin Moutet,Pablo Llamas Ruiz,30,139,results,KXATPMATCH-26MAY08MOULLA-MOU,KXATPMATCH-26MAY08MOULLA-LLA,0.5750,0.4250,0.5750,0.5792,0.0100,2026-05-09T07:55:00Z,candle,2222784.92,1025950.20,0.00,0.4781,backtest,0.1.0,2026-07-07,matched,completed,Pablo Llamas Ruiz,0,2026-05-09,no
KXATPMATCH-26MAY08MUSMPE,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Giovanni Mpetshi Perricard,Lorenzo Musetti,58,10,results,KXATPMATCH-26MAY08MUSMPE-MPE,KXATPMATCH-26MAY08MUSMPE-MUS,,,,,,,none,1855154.51,1274820.23,0.00,0.1996,backtest,0.1.0,2026-07-07,matched,completed,Lorenzo Musetti,0,2026-05-09,no
KXATPMATCH-26MAY08NAKBAU,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Brandon Nakashima,Roberto Bautista Agut,32,98,results,KXATPMATCH-26MAY08NAKBAU-NAK,KXATPMATCH-26MAY08NAKBAU-BAU,0.6350,0.3750,0.6287,0.6287,0.0100,2026-05-09T07:55:00Z,candle,732132.05,508978.05,0.00,0.6515,backtest,0.1.0,2026-07-07,matched,completed,Brandon Nakashima,1,2026-05-09,yes
KXATPMATCH-26MAY08PAUVUK,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Aleksandar Vukic,Tommy Paul,99,18,results,KXATPMATCH-26MAY08PAUVUK-VUK,KXATPMATCH-26MAY08PAUVUK-PAU,0.0950,0.9150,0.0941,0.0941,0.0100,2026-05-08T07:54:00Z,candle,335864.88,224521.91,0.00,0.1415,backtest,0.1.0,2026-07-07,matched,completed,Tommy Paul,0,2026-05-08,no
KXATPMATCH-26MAY08POPMEN,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alexei Popyrin,Jakub Mensik,60,28,results,KXATPMATCH-26MAY08POPMEN-POP,KXATPMATCH-26MAY08POPMEN-MEN,,,,,,,none,4669427.35,2081036.05,0.00,0.3270,backtest,0.1.0,2026-07-07,matched,completed,Alexei Popyrin,1,2026-05-10,yes
KXATPMATCH-26MAY08PRIDJO,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Dino Prizmic,Novak Djokovic,79,4,results,KXATPMATCH-26MAY08PRIDJO-PRI,KXATPMATCH-26MAY08PRIDJO-DJO,0.3550,0.6550,0.3515,0.3518,0.0100,2026-05-08T07:55:00Z,candle,6794299.43,3521321.94,0.00,0.3150,backtest,0.1.0,2026-07-07,matched,completed,Dino Prizmic,1,2026-05-08,yes
KXATPMATCH-26MAY08RUBKEC,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Andrey Rublev,Miomir Kecmanovic,14,70,results,KXATPMATCH-26MAY08RUBKEC-RUB,KXATPMATCH-26MAY08RUBKEC-KEC,0.7050,0.2950,0.7050,0.7050,0.0100,2026-05-09T07:55:00Z,candle,696010.87,482859.62,0.00,0.6807,backtest,0.1.0,2026-07-07,matched,completed,Andrey Rublev,1,2026-05-09,yes
KXATPMATCH-26MAY08RUUSVA,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Casper Ruud,Zachary Svajda,25,90,results,KXATPMATCH-26MAY08RUUSVA-RUU,KXATPMATCH-26MAY08RUUSVA-SVA,0.9250,0.0750,0.9250,0.9250,0.0100,2026-05-08T07:53:00Z,candle,498475.99,387010.25,0.00,0.8375,backtest,0.1.0,2026-07-07,matched,completed,Casper Ruud,1,2026-05-08,yes
KXATPMATCH-26MAY08STRLEH,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Jan-Lennard Struff,Jiri Lehecka,83,13,results,KXATPMATCH-26MAY08STRLEH-STR,KXATPMATCH-26MAY08STRLEH-LEH,0.2150,0.7850,0.2150,0.2150,0.0100,2026-05-08T07:55:00Z,candle,779625.66,453517.09,0.00,0.2584,backtest,0.1.0,2026-07-07,matched,completed,Jiri Lehecka,0,2026-05-08,no
KXATPMATCH-26MAY08TABCER,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Alejandro Tabilo,Francisco Cerundolo,35,27,results,KXATPMATCH-26MAY08TABCER-TAB,KXATPMATCH-26MAY08TABCER-CER,0.3950,0.6100,0.3930,0.3869,0.0200,2026-05-08T07:54:00Z,candle,918530.83,497723.19,0.00,0.4121,backtest,0.1.0,2026-07-07,matched,completed,Francisco Cerundolo,0,2026-05-08,no
KXATPMATCH-26MAY08TIEDZU,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Damir Dzumhur,Learner Tien,87,21,results,KXATPMATCH-26MAY08TIEDZU-DZU,KXATPMATCH-26MAY08TIEDZU-TIE,0.4300,0.5750,0.4279,0.4179,0.0200,2026-05-08T07:55:00Z,candle,944668.18,571322.66,0.00,0.3161,backtest,0.1.0,2026-07-07,matched,completed,Learner Tien,0,2026-05-08,no
KXATPMATCH-26MAY08VANKOV,atp,2026,2026-05-08T12:00:00Z,2026-05-08,Rome Masters,R64,Clay,masters,3,Aleksandar Kovacevic,Botic van de Zandschulp,95,54,results,KXATPMATCH-26MAY08VANKOV-KOV,KXATPMATCH-26MAY08VANKOV-VAN,0.2250,0.7800,0.2239,0.2239,0.0200,2026-05-08T07:50:00Z,candle,2170435.65,1034147.30,0.00,0.2736,backtest,0.1.0,2026-07-07,matched,completed,Botic van de Zandschulp,0,2026-05-08,no
KXATPMATCH-26MAY09AUGNAV,atp,2026,2026-05-09T12:00:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Felix Auger-Aliassime,Mariano Navone,5,44,results,KXATPMATCH-26MAY09AUGNAV-AUG,KXATPMATCH-26MAY09AUGNAV-NAV,0.6450,0.3650,0.6386,0.6450,0.0100,2026-05-09T07:54:00Z,candle,3162238.73,1775467.64,0.00,0.6103,backtest,0.1.0,2026-07-07,matched,completed,Mariano Navone,0,2026-05-09,no
KXATPMATCH-26MAY09MEDFON,atp,2026,2026-05-09T12:00:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Hamad Medjedovic,Joao Fonseca,67,29,results,KXATPMATCH-26MAY09MEDFON-MED,KXATPMATCH-26MAY09MEDFON-FON,0.3650,0.6350,0.3650,0.3650,0.0100,2026-05-09T07:50:00Z,candle,5256947.83,1613798.04,0.00,0.4265,backtest,0.1.0,2026-07-07,matched,completed,Hamad Medjedovic,1,2026-05-09,yes
KXATPMATCH-26MAY09PELFIL,atp,2026,2026-05-09T12:00:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Andrea Pellegrino,Arthur Fils,155,17,results,KXATPMATCH-26MAY09PELFIL-PEL,KXATPMATCH-26MAY09PELFIL-FIL,0.0850,0.9150,0.0850,0.0850,0.0100,2026-05-09T07:54:00Z,candle,1277350.21,982462.91,0.00,,,,,matched,retired,Andrea Pellegrino,1,2026-05-09,yes
KXATPMATCH-26MAY09SINOFN,atp,2026,2026-05-09T12:00:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Jannik Sinner,Sebastian Ofner,1,82,results,KXATPMATCH-26MAY09SINOFN-SIN,KXATPMATCH-26MAY09SINOFN-OFN,0.9750,0.0250,0.9750,0.9750,0.0100,2026-05-09T07:54:00Z,candle,982850.42,773141.58,0.00,0.9606,backtest,0.1.0,2026-07-07,matched,completed,Jannik Sinner,1,2026-05-09,yes
KXATPMATCH-26MAY09TIRNOR,atp,2026,2026-05-09T12:00:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Cameron Norrie,Thiago Agustin Tirante,19,69,results,KXATPMATCH-26MAY09TIRNOR-NOR,KXATPMATCH-26MAY09TIRNOR-TIR,0.6050,0.3950,0.6050,0.6050,0.0100,2026-05-09T07:55:00Z,candle,774863.26,494651.48,0.00,0.6310,backtest,0.1.0,2026-07-07,matched,completed,Thiago Agustin Tirante,0,2026-05-09,no
KXATPMATCH-26MAY08BASSHE,atp,2026,2026-05-09T17:45:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Ben Shelton,Nikoloz Basilashvili,6,117,results,KXATPMATCH-26MAY08BASSHE-SHE,KXATPMATCH-26MAY08BASSHE-BAS,0.7850,0.2150,0.7850,0.7871,0.0100,2026-05-09T07:51:00Z,candle,6554434.41,3305155.57,0.00,0.7792,backtest,0.1.0,2026-07-07,matched,completed,Nikoloz Basilashvili,0,2026-05-09,no
KXATPMATCH-26MAY09TIABUS,atp,2026,2026-05-09T18:50:00Z,2026-05-09,Rome Masters,R64,Clay,masters,3,Frances Tiafoe,Ignacio Buse,22,62,results,KXATPMATCH-26MAY09TIABUS-TIA,KXATPMATCH-26MAY09TIABUS-BUS,0.3950,0.6050,0.3950,0.3950,0.0100,2026-05-09T07:55:00Z,candle,5187663.93,2567672.04,0.00,0.4823,backtest,0.1.0,2026-07-07,matched,completed,Frances Tiafoe,1,2026-05-09,yes
KXATPMATCH-26MAY10ARNJOD,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Matteo Arnaldi,Rafael Jodar,106,34,results,KXATPMATCH-26MAY10ARNJOD-ARN,KXATPMATCH-26MAY10ARNJOD-JOD,0.2550,0.7550,0.2525,0.2525,0.0100,2026-05-10T07:55:00Z,candle,4012626.64,1626456.32,0.00,0.2660,backtest,0.1.0,2026-07-07,matched,completed,Rafael Jodar,0,2026-05-10,no
KXATPMATCH-26MAY10BLOZVE,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Alexander Blockx,Alexander Zverev,36,3,results,KXATPMATCH-26MAY10BLOZVE-BLO,KXATPMATCH-26MAY10BLOZVE-ZVE,0.2050,0.7950,0.2050,0.2050,0.0100,2026-05-10T07:55:00Z,candle,1186014.23,749249.11,0.00,0.2814,backtest,0.1.0,2026-07-07,matched,completed,Alexander Zverev,0,2026-05-10,no
KXATPMATCH-26MAY10HUMPRI,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Dino Prizmic,Ugo Humbert,79,33,results,KXATPMATCH-26MAY10HUMPRI-PRI,KXATPMATCH-26MAY10HUMPRI-HUM,0.7050,0.3050,0.6980,0.6980,0.0100,2026-05-10T07:55:00Z,candle,1004768.53,732575.84,0.00,0.7093,backtest,0.1.0,2026-07-07,matched,completed,Dino Prizmic,1,2026-05-10,yes
KXATPMATCH-26MAY10KHAVAN,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Botic van de Zandschulp,Karen Khachanov,54,15,results,KXATPMATCH-26MAY10KHAVAN-VAN,KXATPMATCH-26MAY10KHAVAN-KHA,0.4350,0.5800,0.4286,0.4286,0.0200,2026-05-10T07:51:00Z,candle,2189532.52,1109072.24,0.00,0.3792,backtest,0.1.0,2026-07-07,matched,completed,Karen Khachanov,0,2026-05-10,no
KXATPMATCH-26MAY10LLAMED,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Daniil Medvedev,Pablo Llamas Ruiz,9,139,results,KXATPMATCH-26MAY10LLAMED-MED,KXATPMATCH-26MAY10LLAMED-LLA,0.7000,0.3050,0.6965,0.6965,0.0200,2026-05-11T07:55:00Z,candle,4295664.56,2125751.02,0.00,0.7081,backtest,0.1.0,2026-07-07,matched,completed,Daniil Medvedev,1,2026-05-11,yes
KXATPMATCH-26MAY10MUSCER,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Francisco Cerundolo,Lorenzo Musetti,27,10,results,KXATPMATCH-26MAY10MUSCER-CER,KXATPMATCH-26MAY10MUSCER-MUS,0.4900,0.5150,0.4876,0.4901,0.0200,2026-05-10T07:55:00Z,candle,2038545.91,1136312.68,0.00,0.3885,backtest,0.1.0,2026-07-07,matched,completed,Lorenzo Musetti,0,2026-05-10,no
KXATPMATCH-26MAY10PAUDAR,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Luciano Darderi,Tommy Paul,20,18,results,KXATPMATCH-26MAY10PAUDAR-DAR,KXATPMATCH-26MAY10PAUDAR-PAU,0.4450,0.5550,0.4450,0.4406,0.0100,2026-05-10T07:55:00Z,candle,2494016.51,1312628.96,0.00,0.5000,backtest,0.1.0,2026-07-07,matched,completed,Luciano Darderi,1,2026-05-10,yes
KXATPMATCH-26MAY10RUBDAV,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Alejandro Davidovich Fokina,Andrey Rublev,23,14,results,KXATPMATCH-26MAY10RUBDAV-DAV,KXATPMATCH-26MAY10RUBDAV-RUB,0.3900,0.6050,0.3920,0.3950,0.0200,2026-05-11T07:55:00Z,candle,761093.87,533529.98,0.00,0.4352,backtest,0.1.0,2026-07-07,matched,completed,Andrey Rublev,0,2026-05-11,no
KXATPMATCH-26MAY10RUULEH,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Casper Ruud,Jiri Lehecka,25,13,results,KXATPMATCH-26MAY10RUULEH-RUU,KXATPMATCH-26MAY10RUULEH-LEH,0.6550,0.3550,0.6485,0.6485,0.0100,2026-05-10T07:55:00Z,candle,781287.66,535993.38,0.00,0.5724,backtest,0.1.0,2026-07-07,matched,completed,Casper Ruud,1,2026-05-10,yes
KXATPMATCH-26MAY10TIEBUB,atp,2026,2026-05-10T12:00:00Z,2026-05-10,Rome Masters,R32,Clay,masters,3,Alexander Bublik,Learner Tien,11,21,results,KXATPMATCH-26MAY10TIEBUB-BUB,KXATPMATCH-26MAY10TIEBUB-TIE,0.6550,0.3350,0.6616,0.6650,0.0100,2026-05-10T07:55:00Z,candle,3413026.25,1307940.86,0.00,0.5986,backtest,0.1.0,2026-07-07,matched,completed,Learner Tien,0,2026-05-10,no
KXATPMATCH-26MAY11BELLAN,atp,2026,2026-05-11T12:00:00Z,2026-05-11,Rome Masters,R32,Clay,masters,3,Martin Landaluce,Mattia Bellucci,94,80,results,KXATPMATCH-26MAY11BELLAN-LAN,KXATPMATCH-26MAY11BELLAN-BEL,0.4900,0.5100,0.4900,0.4802,0.0200,2026-05-11T07:55:00Z,candle,1118027.43,720135.51,0.00,0.5175,backtest,0.1.0,2026-07-07,matched,completed,Martin Landaluce,1,2026-05-11,yes
KXATPMATCH-26MAY11COBTIR,atp,2026,2026-05-11T12:00:00Z,2026-05-11,Rome Masters,R32,Clay,masters,3,Flavio Cobolli,Thiago Agustin Tirante,12,69,results,KXATPMATCH-26MAY11COBTIR-COB,KXATPMATCH-26MAY11COBTIR-TIR,0.6900,0.3250,0.6798,0.6782,0.0200,2026-05-11T07:55:00Z,candle,5000939.72,2902059.39,0.00,0.7186,backtest,0.1.0,2026-07-07,matched,completed,Thiago Agustin Tirante,0,2026-05-11,no
KXATPMATCH-26MAY11NAKBAS,atp,2026,2026-05-11T12:00:00Z,2026-05-11,Rome Masters,R32,Clay,masters,3,Brandon Nakashima,Nikoloz Basilashvili,32,117,results,KXATPMATCH-26MAY11NAKBAS-NAK,KXATPMATCH-26MAY11NAKBAS-BAS,0.5850,0.4150,0.5850,0.5950,0.0100,2026-05-11T07:55:00Z,candle,1343109.14,882462.23,0.00,0.6432,backtest,0.1.0,2026-07-07,matched,completed,Nikoloz Basilashvili,0,2026-05-11,no
